"","state","code","pop_2014","date","fips","cases","deaths"
"26351","Minnesota","MN",5457173,"2021-05-02",27,579328,7253
"26352","Minnesota","MN",5457173,"2021-07-16",27,607617,7728
"26353","Minnesota","MN",5457173,"2020-06-09",27,28534,1228
"26354","Minnesota","MN",5457173,"2021-07-05",27,605753,7703
"26355","Minnesota","MN",5457173,"2021-02-07",27,468186,6367
"26356","Minnesota","MN",5457173,"2020-08-01",27,55228,1646
"26357","Minnesota","MN",5457173,"2021-06-24",27,604972,7654
"26358","Minnesota","MN",5457173,"2021-01-27",27,457385,6192
"26359","Minnesota","MN",5457173,"2020-05-07",27,9364,508
"26360","Minnesota","MN",5457173,"2021-06-02",27,601738,7520
"26361","Minnesota","MN",5457173,"2023-01-26",27,1753092,14554
"26362","Minnesota","MN",5457173,"2021-03-10",27,493081,6773
"26363","Minnesota","MN",5457173,"2020-10-02",27,101419,2112
"26364","Minnesota","MN",5457173,"2021-04-30",27,575905,7237
"26365","Minnesota","MN",5457173,"2022-02-02",27,1347150,11666
"26366","Minnesota","MN",5457173,"2023-01-13",27,1745105,14421
"26367","Minnesota","MN",5457173,"2022-06-10",27,1527461,13029
"26368","Minnesota","MN",5457173,"2022-05-15",27,1479337,12849
"26369","Minnesota","MN",5457173,"2021-09-14",27,673867,8008
"26370","Minnesota","MN",5457173,"2022-01-31",27,1321903,11561
"26371","Minnesota","MN",5457173,"2022-08-10",27,1601006,13320
"26372","Minnesota","MN",5457173,"2022-04-17",27,1437888,12714
"26373","Minnesota","MN",5457173,"2020-09-30",27,99187,2089
"26374","Minnesota","MN",5457173,"2021-01-14",27,442003,5885
"26375","Minnesota","MN",5457173,"2020-04-24",27,3185,221
"26376","Minnesota","MN",5457173,"2023-03-15",27,1778866,14870
"26377","Minnesota","MN",5457173,"2021-04-08",27,535260,7000
"26378","Minnesota","MN",5457173,"2020-08-19",27,66664,1784
"26379","Minnesota","MN",5457173,"2020-03-24",27,264,1
"26380","Minnesota","MN",5457173,"2021-05-29",27,601198,7511
"26381","Minnesota","MN",5457173,"2020-04-13",27,1650,70
"26382","Minnesota","MN",5457173,"2020-11-20",27,256756,3206
"26383","Minnesota","MN",5457173,"2022-12-27",27,1731172,14273
"26384","Minnesota","MN",5457173,"2022-06-06",27,1518186,12984
"26385","Minnesota","MN",5457173,"2022-05-11",27,1473811,12826
"26386","Minnesota","MN",5457173,"2021-12-21",27,990171,10321
"26387","Minnesota","MN",5457173,"2021-09-01",27,651481,7910
"26388","Minnesota","MN",5457173,"2021-02-01",27,462596,6270
"26389","Minnesota","MN",5457173,"2022-04-26",27,1447835,12754
"26390","Minnesota","MN",5457173,"2021-03-15",27,498286,6815
"26391","Minnesota","MN",5457173,"2020-03-13",27,14,0
"26392","Minnesota","MN",5457173,"2022-03-18",27,1424823,12531
"26393","Minnesota","MN",5457173,"2022-08-19",27,1621194,13393
"26394","Minnesota","MN",5457173,"2022-02-09",27,1379252,11872
"26395","Minnesota","MN",5457173,"2021-10-17",27,755525,8531
"26396","Minnesota","MN",5457173,"2022-05-09",27,1466895,12809
"26397","Minnesota","MN",5457173,"2022-09-01",27,1639213,13471
"26398","Minnesota","MN",5457173,"2021-09-02",27,653381,7932
"26399","Minnesota","MN",5457173,"2020-06-01",27,25218,1060
"26400","Minnesota","MN",5457173,"2020-11-27",27,295060,3535
"26401","Minnesota","MN",5457173,"2020-10-16",27,119449,2265
"26402","Minnesota","MN",5457173,"2021-06-16",27,604145,7616
"26403","Minnesota","MN",5457173,"2021-01-30",27,460887,6255
"26404","Minnesota","MN",5457173,"2020-04-09",27,1242,50
"26405","Minnesota","MN",5457173,"2022-06-02",27,1514070,12959
"26406","Minnesota","MN",5457173,"2023-03-22",27,1781651,14918
"26407","Minnesota","MN",5457173,"2022-04-11",27,1434138,12687
"26408","Minnesota","MN",5457173,"2022-08-28",27,1630819,13429
"26409","Minnesota","MN",5457173,"2022-12-08",27,1719549,14155
"26410","Minnesota","MN",5457173,"2023-01-16",27,1745105,14421
"26411","Minnesota","MN",5457173,"2020-05-30",27,24200,1036
"26412","Minnesota","MN",5457173,"2022-08-15",27,1611246,13362
"26413","Minnesota","MN",5457173,"2022-09-23",27,1658677,13613
"26414","Minnesota","MN",5457173,"2020-03-27",27,398,4
"26415","Minnesota","MN",5457173,"2021-02-28",27,484662,6551
"26416","Minnesota","MN",5457173,"2021-05-23",27,598859,7463
"26417","Minnesota","MN",5457173,"2022-03-27",27,1427490,12589
"26418","Minnesota","MN",5457173,"2023-01-14",27,1745105,14421
"26419","Minnesota","MN",5457173,"2021-10-11",27,738956,8433
"26420","Minnesota","MN",5457173,"2022-08-02",27,1590564,13293
"26421","Minnesota","MN",5457173,"2022-06-11",27,1527461,13029
"26422","Minnesota","MN",5457173,"2023-02-07",27,1757399,14602
"26423","Minnesota","MN",5457173,"2022-04-20",27,1441539,12739
"26424","Minnesota","MN",5457173,"2020-12-26",27,406604,5166
"26425","Minnesota","MN",5457173,"2022-05-16",27,1481917,12853
"26426","Minnesota","MN",5457173,"2021-06-01",27,601610,7520
"26427","Minnesota","MN",5457173,"2022-08-24",27,1621194,13393
"26428","Minnesota","MN",5457173,"2021-08-24",27,639152,7868
"26429","Minnesota","MN",5457173,"2021-09-26",27,697275,8169
"26430","Minnesota","MN",5457173,"2022-05-01",27,1452817,12778
"26431","Minnesota","MN",5457173,"2021-07-24",27,609480,7743
"26432","Minnesota","MN",5457173,"2023-03-21",27,1781651,14918
"26433","Minnesota","MN",5457173,"2021-02-15",27,474237,6446
"26434","Minnesota","MN",5457173,"2020-09-20",27,90069,2017
"26435","Minnesota","MN",5457173,"2022-09-06",27,1639213,13471
"26436","Minnesota","MN",5457173,"2022-10-26",27,1680916,13786
"26437","Minnesota","MN",5457173,"2021-12-22",27,992975,10378
"26438","Minnesota","MN",5457173,"2021-10-12",27,746892,8454
"26439","Minnesota","MN",5457173,"2020-09-29",27,98499,2072
"26440","Minnesota","MN",5457173,"2020-06-26",27,34651,1446
"26441","Minnesota","MN",5457173,"2021-04-07",27,532736,6986
"26442","Minnesota","MN",5457173,"2021-02-24",27,480913,6511
"26443","Minnesota","MN",5457173,"2022-04-16",27,1437888,12714
"26444","Minnesota","MN",5457173,"2022-07-01",27,1553161,13127
"26445","Minnesota","MN",5457173,"2021-09-11",27,666589,7985
"26446","Minnesota","MN",5457173,"2020-04-23",27,2942,200
"26447","Minnesota","MN",5457173,"2023-01-21",27,1747751,14476
"26448","Minnesota","MN",5457173,"2020-10-08",27,107975,2160
"26449","Minnesota","MN",5457173,"2022-03-19",27,1424823,12531
"26450","Minnesota","MN",5457173,"2021-01-11",27,437620,5779
"26451","Minnesota","MN",5457173,"2020-09-27",27,96786,2060
"26452","Minnesota","MN",5457173,"2021-08-31",27,650057,7904
"26453","Minnesota","MN",5457173,"2020-08-16",27,65198,1752
"26454","Minnesota","MN",5457173,"2021-02-11",27,470871,6411
"26455","Minnesota","MN",5457173,"2020-11-28",27,304082,3580
"26456","Minnesota","MN",5457173,"2020-09-16",27,85865,1985
"26457","Minnesota","MN",5457173,"2020-11-17",27,237005,2999
"26458","Minnesota","MN",5457173,"2020-07-03",27,37661,1503
"26459","Minnesota","MN",5457173,"2022-01-13",27,1126837,11079
"26460","Minnesota","MN",5457173,"2023-03-10",27,1778866,14870
"26461","Minnesota","MN",5457173,"2020-06-22",27,33259,1416
"26462","Minnesota","MN",5457173,"2023-03-23",27,1784263,14964
"26463","Minnesota","MN",5457173,"2020-12-18",27,391948,4782
"26464","Minnesota","MN",5457173,"2022-06-14",27,1532844,13039
"26465","Minnesota","MN",5457173,"2022-07-23",27,1580508,13242
"26466","Minnesota","MN",5457173,"2022-03-30",27,1429271,12621
"26467","Minnesota","MN",5457173,"2022-08-05",27,1601006,13320
"26468","Minnesota","MN",5457173,"2020-12-29",27,411169,5255
"26469","Minnesota","MN",5457173,"2020-05-31",27,24860,1050
"26470","Minnesota","MN",5457173,"2023-02-10",27,1761893,14682
"26471","Minnesota","MN",5457173,"2022-03-15",27,1423015,12489
"26472","Minnesota","MN",5457173,"2020-07-15",27,43782,1558
"26473","Minnesota","MN",5457173,"2020-09-23",27,92152,2037
"26474","Minnesota","MN",5457173,"2022-04-21",27,1442656,12742
"26475","Minnesota","MN",5457173,"2021-02-18",27,476360,6472
"26476","Minnesota","MN",5457173,"2021-10-25",27,773351,8683
"26477","Minnesota","MN",5457173,"2022-08-03",27,1590564,13293
"26478","Minnesota","MN",5457173,"2022-01-30",27,1309815,11532
"26479","Minnesota","MN",5457173,"2020-12-27",27,409120,5206
"26480","Minnesota","MN",5457173,"2022-07-06",27,1553161,13127
"26481","Minnesota","MN",5457173,"2021-03-30",27,517959,6914
"26482","Minnesota","MN",5457173,"2021-09-16",27,679071,8063
"26483","Minnesota","MN",5457173,"2021-04-10",27,540355,7022
"26484","Minnesota","MN",5457173,"2020-04-06",27,986,30
"26485","Minnesota","MN",5457173,"2023-02-21",27,1766860,14742
"26486","Minnesota","MN",5457173,"2022-04-19",27,1440553,12722
"26487","Minnesota","MN",5457173,"2020-11-02",27,153674,2538
"26488","Minnesota","MN",5457173,"2021-07-14",27,607162,7723
"26489","Minnesota","MN",5457173,"2020-06-29",27,35896,1470
"26490","Minnesota","MN",5457173,"2022-06-21",27,1539161,13065
"26491","Minnesota","MN",5457173,"2020-05-16",27,14969,709
"26492","Minnesota","MN",5457173,"2022-06-08",27,1523623,13008
"26493","Minnesota","MN",5457173,"2021-09-03",27,655511,7937
"26494","Minnesota","MN",5457173,"2020-06-27",27,35068,1452
"26495","Minnesota","MN",5457173,"2023-03-04",27,1775264,14820
"26496","Minnesota","MN",5457173,"2022-02-26",27,1412677,12261
"26497","Minnesota","MN",5457173,"2021-05-20",27,597145,7426
"26498","Minnesota","MN",5457173,"2022-01-05",27,1049450,10811
"26499","Minnesota","MN",5457173,"2020-10-03",27,102840,2126
"26500","Minnesota","MN",5457173,"2020-09-13",27,84363,1971
"26501","Minnesota","MN",5457173,"2021-03-17",27,500030,6824
"26502","Minnesota","MN",5457173,"2020-05-25",27,21324,890
"26503","Minnesota","MN",5457173,"2023-01-22",27,1747751,14476
"26504","Minnesota","MN",5457173,"2022-02-24",27,1411773,12246
"26505","Minnesota","MN",5457173,"2022-12-14",27,1719549,14155
"26506","Minnesota","MN",5457173,"2020-09-28",27,97690,2067
"26507","Minnesota","MN",5457173,"2022-01-03",27,1029126,10704
"26508","Minnesota","MN",5457173,"2022-06-17",27,1537630,13060
"26509","Minnesota","MN",5457173,"2021-02-23",27,480159,6502
"26510","Minnesota","MN",5457173,"2021-06-18",27,604384,7624
"26511","Minnesota","MN",5457173,"2023-01-20",27,1747751,14476
"26512","Minnesota","MN",5457173,"2020-09-11",27,82768,1949
"26513","Minnesota","MN",5457173,"2020-10-18",27,122865,2287
"26514","Minnesota","MN",5457173,"2020-11-29",27,313028,3637
"26515","Minnesota","MN",5457173,"2020-10-07",27,106704,2154
"26516","Minnesota","MN",5457173,"2020-03-07",27,1,0
"26517","Minnesota","MN",5457173,"2022-07-16",27,1571008,13205
"26518","Minnesota","MN",5457173,"2022-07-21",27,1580508,13242
"26519","Minnesota","MN",5457173,"2023-03-03",27,1775264,14820
"26520","Minnesota","MN",5457173,"2022-04-24",27,1444119,12752
"26521","Minnesota","MN",5457173,"2022-03-31",27,1429780,12638
"26522","Minnesota","MN",5457173,"2020-07-24",27,49528,1606
"26523","Minnesota","MN",5457173,"2020-03-20",27,115,0
"26524","Minnesota","MN",5457173,"2022-06-28",27,1551880,13113
"26525","Minnesota","MN",5457173,"2021-07-25",27,609480,7743
"26526","Minnesota","MN",5457173,"2021-07-28",27,611551,7753
"26527","Minnesota","MN",5457173,"2021-09-08",27,663341,7958
"26528","Minnesota","MN",5457173,"2022-03-16",27,1423893,12512
"26529","Minnesota","MN",5457173,"2020-10-05",27,104852,2136
"26530","Minnesota","MN",5457173,"2021-12-02",27,921373,9678
"26531","Minnesota","MN",5457173,"2020-06-10",27,28900,1267
"26532","Minnesota","MN",5457173,"2022-01-10",27,1075168,10950
"26533","Minnesota","MN",5457173,"2020-08-13",27,63039,1731
"26534","Minnesota","MN",5457173,"2022-05-31",27,1507478,12943
"26535","Minnesota","MN",5457173,"2021-06-03",27,601974,7530
"26536","Minnesota","MN",5457173,"2020-06-30",27,36338,1476
"26537","Minnesota","MN",5457173,"2022-07-07",27,1561487,13161
"26538","Minnesota","MN",5457173,"2020-05-08",27,10087,534
"26539","Minnesota","MN",5457173,"2022-12-11",27,1719549,14155
"26540","Minnesota","MN",5457173,"2021-07-29",27,612094,7756
"26541","Minnesota","MN",5457173,"2022-05-18",27,1488625,12875
"26542","Minnesota","MN",5457173,"2022-02-08",27,1375429,11832
"26543","Minnesota","MN",5457173,"2022-06-24",27,1547019,13101
"26544","Minnesota","MN",5457173,"2021-02-17",27,475447,6458
"26545","Minnesota","MN",5457173,"2022-04-12",27,1435472,12689
"26546","Minnesota","MN",5457173,"2020-11-03",27,157150,2553
"26547","Minnesota","MN",5457173,"2022-07-05",27,1553161,13127
"26548","Minnesota","MN",5457173,"2022-01-19",27,1193644,11177
"26549","Minnesota","MN",5457173,"2021-01-26",27,456558,6174
"26550","Minnesota","MN",5457173,"2022-01-06",27,1056376,10873
"26551","Minnesota","MN",5457173,"2020-10-01",27,100253,2102
"26552","Minnesota","MN",5457173,"2022-06-01",27,1509258,12948
"26553","Minnesota","MN",5457173,"2022-05-19",27,1490745,12884
"26554","Minnesota","MN",5457173,"2022-04-18",27,1438816,12718
"26555","Minnesota","MN",5457173,"2023-03-16",27,1781651,14918
"26556","Minnesota","MN",5457173,"2021-04-29",27,574031,7221
"26557","Minnesota","MN",5457173,"2022-06-25",27,1547019,13101
"26558","Minnesota","MN",5457173,"2022-06-20",27,1537630,13060
"26559","Minnesota","MN",5457173,"2022-05-04",27,1459625,12795
"26560","Minnesota","MN",5457173,"2022-04-29",27,1452817,12778
"26561","Minnesota","MN",5457173,"2021-07-11",27,606390,7715
"26562","Minnesota","MN",5457173,"2020-08-29",27,74306,1863
"26563","Minnesota","MN",5457173,"2020-08-18",27,66107,1767
"26564","Minnesota","MN",5457173,"2021-10-20",27,765885,8613
"26565","Minnesota","MN",5457173,"2022-08-06",27,1601006,13320
"26566","Minnesota","MN",5457173,"2021-08-11",27,622309,7808
"26567","Minnesota","MN",5457173,"2020-04-12",27,1621,70
"26568","Minnesota","MN",5457173,"2021-03-16",27,498994,6817
"26569","Minnesota","MN",5457173,"2022-01-15",27,1138386,11111
"26570","Minnesota","MN",5457173,"2022-11-30",27,1707968,14039
"26571","Minnesota","MN",5457173,"2023-03-01",27,1770117,14766
"26572","Minnesota","MN",5457173,"2020-11-08",27,180916,2710
"26573","Minnesota","MN",5457173,"2022-04-14",27,1437016,12708
"26574","Minnesota","MN",5457173,"2020-06-02",27,25518,1082
"26575","Minnesota","MN",5457173,"2021-05-06",27,584320,7297
"26576","Minnesota","MN",5457173,"2022-06-16",27,1535743,13056
"26577","Minnesota","MN",5457173,"2021-02-22",27,479659,6501
"26578","Minnesota","MN",5457173,"2020-05-22",27,19014,851
"26579","Minnesota","MN",5457173,"2022-05-26",27,1503028,12929
"26580","Minnesota","MN",5457173,"2021-03-11",27,494174,6792
"26581","Minnesota","MN",5457173,"2021-12-31",27,1022352,10656
"26582","Minnesota","MN",5457173,"2020-09-19",27,88773,2015
"26583","Minnesota","MN",5457173,"2021-05-26",27,600002,7486
"26584","Minnesota","MN",5457173,"2020-10-06",27,105793,2140
"26585","Minnesota","MN",5457173,"2021-03-06",27,489184,6614
"26586","Minnesota","MN",5457173,"2020-11-06",27,170361,2645
"26587","Minnesota","MN",5457173,"2021-08-18",27,630605,7835
"26588","Minnesota","MN",5457173,"2022-07-10",27,1561487,13161
"26589","Minnesota","MN",5457173,"2020-06-25",27,34158,1441
"26590","Minnesota","MN",5457173,"2021-02-20",27,478225,6491
"26591","Minnesota","MN",5457173,"2020-07-01",27,36753,1482
"26592","Minnesota","MN",5457173,"2021-09-10",27,666589,7985
"26593","Minnesota","MN",5457173,"2020-06-03",27,25881,1097
"26594","Minnesota","MN",5457173,"2021-01-18",27,447417,6007
"26595","Minnesota","MN",5457173,"2020-11-04",27,160977,2584
"26596","Minnesota","MN",5457173,"2022-06-12",27,1527461,13029
"26597","Minnesota","MN",5457173,"2021-01-21",27,450830,6079
"26598","Minnesota","MN",5457173,"2021-08-16",27,626403,7827
"26599","Minnesota","MN",5457173,"2020-03-25",27,289,1
"26600","Minnesota","MN",5457173,"2020-08-23",27,69630,1813
"26601","Minnesota","MN",5457173,"2023-02-08",27,1757399,14602
"26602","Minnesota","MN",5457173,"2020-10-13",27,114627,2204
"26603","Minnesota","MN",5457173,"2023-03-06",27,1775264,14820
"26604","Minnesota","MN",5457173,"2021-01-16",27,445115,5955
"26605","Minnesota","MN",5457173,"2023-02-18",27,1766860,14742
"26606","Minnesota","MN",5457173,"2022-03-26",27,1427490,12589
"26607","Minnesota","MN",5457173,"2021-06-22",27,604780,7643
"26608","Minnesota","MN",5457173,"2021-02-05",27,466292,6341
"26609","Minnesota","MN",5457173,"2021-04-02",27,524281,6942
"26610","Minnesota","MN",5457173,"2021-02-16",27,474689,6448
"26611","Minnesota","MN",5457173,"2020-07-30",27,53732,1634
"26612","Minnesota","MN",5457173,"2020-04-15",27,1809,87
"26613","Minnesota","MN",5457173,"2021-03-08",27,490551,6624
"26614","Minnesota","MN",5457173,"2020-08-30",27,75238,1865
"26615","Minnesota","MN",5457173,"2023-02-19",27,1766860,14742
"26616","Minnesota","MN",5457173,"2020-09-10",27,82301,1936
"26617","Minnesota","MN",5457173,"2022-07-30",27,1590564,13293
"26618","Minnesota","MN",5457173,"2021-08-23",27,635315,7860
"26619","Minnesota","MN",5457173,"2020-11-25",27,289362,3434
"26620","Minnesota","MN",5457173,"2022-03-04",27,1418001,12373
"26621","Minnesota","MN",5457173,"2021-06-23",27,604851,7648
"26622","Minnesota","MN",5457173,"2020-03-18",27,77,0
"26623","Minnesota","MN",5457173,"2020-09-08",27,81660,1914
"26624","Minnesota","MN",5457173,"2020-07-17",27,45053,1573
"26625","Minnesota","MN",5457173,"2020-05-11",27,11798,591
"26626","Minnesota","MN",5457173,"2022-09-03",27,1639213,13471
"26627","Minnesota","MN",5457173,"2021-04-06",27,530740,6967
"26628","Minnesota","MN",5457173,"2021-01-01",27,415361,5382
"26629","Minnesota","MN",5457173,"2022-07-18",27,1571008,13205
"26630","Minnesota","MN",5457173,"2022-02-11",27,1388561,11957
"26631","Minnesota","MN",5457173,"2023-01-09",27,1741611,14357
"26632","Minnesota","MN",5457173,"2020-07-20",27,47147,1585
"26633","Minnesota","MN",5457173,"2022-06-27",27,1548529,13105
"26634","Minnesota","MN",5457173,"2020-04-11",27,1427,64
"26635","Minnesota","MN",5457173,"2021-07-30",27,612794,7761
"26636","Minnesota","MN",5457173,"2021-10-30",27,787674,8793
"26637","Minnesota","MN",5457173,"2020-08-20",27,67354,1791
"26638","Minnesota","MN",5457173,"2020-03-22",27,171,1
"26639","Minnesota","MN",5457173,"2021-07-17",27,607617,7728
"26640","Minnesota","MN",5457173,"2023-01-23",27,1747751,14476
"26641","Minnesota","MN",5457173,"2022-03-23",27,1426546,12562
"26642","Minnesota","MN",5457173,"2022-05-07",27,1464235,12805
"26643","Minnesota","MN",5457173,"2021-05-05",27,582669,7284
"26644","Minnesota","MN",5457173,"2023-02-26",27,1770117,14766
"26645","Minnesota","MN",5457173,"2022-09-09",27,1645653,13509
"26646","Minnesota","MN",5457173,"2022-04-08",27,1433465,12680
"26647","Minnesota","MN",5457173,"2022-08-09",27,1601006,13320
"26648","Minnesota","MN",5457173,"2021-10-15",27,755525,8531
"26649","Minnesota","MN",5457173,"2021-06-19",27,604499,7629
"26650","Minnesota","MN",5457173,"2023-03-09",27,1778866,14870
"26651","Minnesota","MN",5457173,"2020-08-02",27,55987,1654
"26652","Minnesota","MN",5457173,"2021-08-12",27,623620,7816
"26653","Minnesota","MN",5457173,"2021-03-22",27,506444,6850
"26654","Minnesota","MN",5457173,"2021-06-25",27,605064,7665
"26655","Minnesota","MN",5457173,"2022-03-29",27,1428924,12610
"26656","Minnesota","MN",5457173,"2022-05-05",27,1461902,12801
"26657","Minnesota","MN",5457173,"2021-07-26",27,609903,7746
"26658","Minnesota","MN",5457173,"2022-03-14",27,1422544,12480
"26659","Minnesota","MN",5457173,"2020-10-17",27,121143,2270
"26660","Minnesota","MN",5457173,"2022-09-10",27,1645653,13509
"26661","Minnesota","MN",5457173,"2020-04-10",27,1335,57
"26662","Minnesota","MN",5457173,"2022-09-13",27,1645653,13509
"26663","Minnesota","MN",5457173,"2022-06-03",27,1516034,12974
"26664","Minnesota","MN",5457173,"2022-08-18",27,1621194,13393
"26665","Minnesota","MN",5457173,"2021-06-29",27,605390,7680
"26666","Minnesota","MN",5457173,"2021-07-18",27,607617,7728
"26667","Minnesota","MN",5457173,"2020-08-22",27,68913,1807
"26668","Minnesota","MN",5457173,"2021-09-04",27,655511,7937
"26669","Minnesota","MN",5457173,"2021-07-21",27,608771,7737
"26670","Minnesota","MN",5457173,"2020-04-05",27,935,29
"26671","Minnesota","MN",5457173,"2020-03-16",27,54,0
"26672","Minnesota","MN",5457173,"2021-09-07",27,657585,7949
"26673","Minnesota","MN",5457173,"2021-05-07",27,585770,7309
"26674","Minnesota","MN",5457173,"2021-07-27",27,610932,7749
"26675","Minnesota","MN",5457173,"2022-04-07",27,1432857,12674
"26676","Minnesota","MN",5457173,"2022-07-31",27,1590564,13293
"26677","Minnesota","MN",5457173,"2020-09-14",27,85001,1974
"26678","Minnesota","MN",5457173,"2020-05-13",27,12916,638
"26679","Minnesota","MN",5457173,"2022-07-27",27,1580508,13242
"26680","Minnesota","MN",5457173,"2022-05-14",27,1479337,12849
"26681","Minnesota","MN",5457173,"2021-04-05",27,527728,6963
"26682","Minnesota","MN",5457173,"2022-07-29",27,1590564,13293
"26683","Minnesota","MN",5457173,"2022-05-12",27,1476423,12837
"26684","Minnesota","MN",5457173,"2021-07-22",27,609109,7741
"26685","Minnesota","MN",5457173,"2022-07-24",27,1580508,13242
"26686","Minnesota","MN",5457173,"2023-03-19",27,1781651,14918
"26687","Minnesota","MN",5457173,"2021-09-05",27,655511,7937
"26688","Minnesota","MN",5457173,"2020-09-07",27,81277,1912
"26689","Minnesota","MN",5457173,"2022-05-02",27,1454548,12781
"26690","Minnesota","MN",5457173,"2020-09-18",27,87859,2002
"26691","Minnesota","MN",5457173,"2020-07-28",27,52321,1620
"26692","Minnesota","MN",5457173,"2021-01-20",27,449560,6047
"26693","Minnesota","MN",5457173,"2020-06-24",27,33798,1432
"26694","Minnesota","MN",5457173,"2022-03-17",27,1424317,12522
"26695","Minnesota","MN",5457173,"2022-05-23",27,1495309,12896
"26696","Minnesota","MN",5457173,"2022-08-07",27,1601006,13320
"26697","Minnesota","MN",5457173,"2020-12-31",27,415361,5382
"26698","Minnesota","MN",5457173,"2022-09-02",27,1639213,13471
"26699","Minnesota","MN",5457173,"2020-12-23",27,402578,5030
"26700","Minnesota","MN",5457173,"2021-06-28",27,605311,7680
"26701","Minnesota","MN",5457173,"2020-10-14",27,115996,2233
"26702","Minnesota","MN",5457173,"2021-01-17",27,446448,5995
"26703","Minnesota","MN",5457173,"2023-02-27",27,1770117,14766
"26704","Minnesota","MN",5457173,"2020-07-26",27,51193,1614
"26705","Minnesota","MN",5457173,"2021-01-19",27,448336,6013
"26706","Minnesota","MN",5457173,"2021-04-03",27,526345,6953
"26707","Minnesota","MN",5457173,"2020-08-21",27,68179,1799
"26708","Minnesota","MN",5457173,"2021-06-26",27,605133,7671
"26709","Minnesota","MN",5457173,"2021-08-15",27,624944,7822
"26710","Minnesota","MN",5457173,"2022-07-28",27,1590564,13293
"26711","Minnesota","MN",5457173,"2021-08-21",27,633649,7853
"26712","Minnesota","MN",5457173,"2020-08-28",27,73289,1859
"26713","Minnesota","MN",5457173,"2021-03-09",27,492176,6764
"26714","Minnesota","MN",5457173,"2021-02-12",27,471919,6430
"26715","Minnesota","MN",5457173,"2023-03-08",27,1775264,14820
"26716","Minnesota","MN",5457173,"2020-04-08",27,1154,39
"26717","Minnesota","MN",5457173,"2020-09-15",27,85403,1979
"26718","Minnesota","MN",5457173,"2021-11-22",27,876041,9316
"26719","Minnesota","MN",5457173,"2022-08-01",27,1590564,13293
"26720","Minnesota","MN",5457173,"2022-11-28",27,1707968,14039
"26721","Minnesota","MN",5457173,"2022-07-04",27,1553161,13127
"26722","Minnesota","MN",5457173,"2020-09-09",27,81920,1921
"26723","Minnesota","MN",5457173,"2022-02-28",27,1413756,12289
"26724","Minnesota","MN",5457173,"2020-11-24",27,282972,3359
"26725","Minnesota","MN",5457173,"2020-04-03",27,789,22
"26726","Minnesota","MN",5457173,"2021-02-21",27,479104,6500
"26727","Minnesota","MN",5457173,"2020-09-12",27,83640,1958
"26728","Minnesota","MN",5457173,"2022-05-17",27,1486498,12859
"26729","Minnesota","MN",5457173,"2022-04-01",27,1430319,12640
"26730","Minnesota","MN",5457173,"2020-04-07",27,1069,34
"26731","Minnesota","MN",5457173,"2021-03-12",27,495276,6805
"26732","Minnesota","MN",5457173,"2021-09-09",27,664552,7967
"26733","Minnesota","MN",5457173,"2022-06-13",27,1529010,13034
"26734","Minnesota","MN",5457173,"2023-02-17",27,1766860,14742
"26735","Minnesota","MN",5457173,"2020-05-05",27,7851,455
"26736","Minnesota","MN",5457173,"2022-03-24",27,1427007,12582
"26737","Minnesota","MN",5457173,"2020-08-24",27,70344,1817
"26738","Minnesota","MN",5457173,"2021-07-12",27,606577,7717
"26739","Minnesota","MN",5457173,"2023-03-20",27,1781651,14918
"26740","Minnesota","MN",5457173,"2021-07-23",27,609480,7743
"26741","Minnesota","MN",5457173,"2021-08-09",27,618999,7791
"26742","Minnesota","MN",5457173,"2022-01-27",27,1295267,11489
"26743","Minnesota","MN",5457173,"2022-07-26",27,1580508,13242
"26744","Minnesota","MN",5457173,"2020-12-25",27,404462,5109
"26745","Minnesota","MN",5457173,"2021-10-16",27,755525,8531
"26746","Minnesota","MN",5457173,"2022-06-29",27,1553161,13127
"26747","Minnesota","MN",5457173,"2022-07-22",27,1580508,13242
"26748","Minnesota","MN",5457173,"2020-04-02",27,742,18
"26749","Minnesota","MN",5457173,"2022-05-08",27,1464235,12805
"26750","Minnesota","MN",5457173,"2021-04-26",27,569518,7157
"26751","Minnesota","MN",5457173,"2020-10-12",27,113492,2197
"26752","Minnesota","MN",5457173,"2022-06-22",27,1540733,13072
"26753","Minnesota","MN",5457173,"2020-07-23",27,48761,1601
"26754","Minnesota","MN",5457173,"2022-03-13",27,1422069,12464
"26755","Minnesota","MN",5457173,"2020-03-17",27,60,0
"26756","Minnesota","MN",5457173,"2020-03-11",27,5,0
"26757","Minnesota","MN",5457173,"2022-08-31",27,1630819,13429
"26758","Minnesota","MN",5457173,"2021-08-10",27,620684,7798
"26759","Minnesota","MN",5457173,"2022-04-09",27,1433465,12680
"26760","Minnesota","MN",5457173,"2021-10-29",27,787674,8793
"26761","Minnesota","MN",5457173,"2022-04-22",27,1444119,12752
"26762","Minnesota","MN",5457173,"2021-10-13",27,749268,8478
"26763","Minnesota","MN",5457173,"2021-01-13",27,440422,5842
"26764","Minnesota","MN",5457173,"2021-08-19",27,631951,7843
"26765","Minnesota","MN",5457173,"2021-01-24",27,455057,6163
"26766","Minnesota","MN",5457173,"2021-03-07",27,490079,6618
"26767","Minnesota","MN",5457173,"2020-08-17",27,65762,1758
"26768","Minnesota","MN",5457173,"2022-03-01",27,1415832,12311
"26769","Minnesota","MN",5457173,"2020-03-19",27,89,0
